month,workspace_id,service,cost_usd
2025-09,ws-0112,egress,186.51
2025-03,ws-0127,ai_tokens,61.92
2026-01,ws-0132,egress,69.49
2025-06,ws-0086,ai_tokens,4.94
2024-11,ws-0044,storage,110.48
2025-09,ws-0070,compute,104.48
2025-09,ws-0122,egress,367.69
2025-06,ws-0076,ai_tokens,12.39
2024-12,ws-0130,egress,76.15
2024-06,ws-0044,egress,64.66
2025-05,ws-0074,storage,36.43
2026-03,ws-0133,ai_tokens,396.27
2026-01,ws-0126,egress,183.58
2025-06,ws-0028,ai_tokens,21.49
2025-10,ws-0096,storage,45.25
2026-04,ws-0098,ai_tokens,12.40
2024-02,ws-0061,compute,75.23
2026-05,ws-0073,storage,14.77
2025-12,ws-0106,ai_tokens,21.32
2026-05,ws-0110,storage,17.43
2025-12,ws-0079,egress,5.72
2026-02,ws-0125,ai_tokens,121.67
2026-06,ws-0084,storage,16.92
2025-09,ws-0061,compute,66.07
2024-05,ws-0074,compute,88.97
2025-02,ws-0082,storage,3.59
2025-05,ws-0120,compute,102.35
2026-04,ws-0067,compute,53.27
2025-09,ws-0052,storage,7.11
2025-04,ws-0067,egress,9.19
2025-08,ws-0112,storage,278.63
2026-02,ws-0008,storage,13.88
2024-04,ws-0067,storage,15.14
2025-02,ws-0081,compute,10.65
2025-01,ws-0041,ai_tokens,10.79
2026-05,ws-0016,ai_tokens,13.18
2025-01,ws-0029,ai_tokens,1.53
2024-11,ws-0049,egress,2.85
2025-09,ws-0103,ai_tokens,5.62
2026-06,ws-0022,egress,5.17
2026-03,ws-0065,ai_tokens,30.35
2025-06,ws-0107,compute,32.05
2026-05,ws-0022,egress,3.90
2025-07,ws-0085,ai_tokens,4.13
2025-08,ws-0028,compute,-33.10
2025-07,ws-0125,compute,385.73
2026-04,ws-0102,storage,273.99
2024-10,ws-0053,ai_tokens,0.66
2025-11,ws-0028,ai_tokens,33.76
2025-09,ws-0076,storage,28.86
2025-07,ws-0002,compute,1070.00
2024-08,ws-0061,storage,25.22
2026-01,ws-0006,ai_tokens,34.73
2024-12,ws-0043,compute,417.35
2026-06,ws-0072,egress,48.91
2025-01,ws-0131,compute,917.59
2024-12,ws-0120,ai_tokens,7.40
2025-10,ws-0043,compute,652.16
2025-03,ws-0121,compute,1394.44
2026-03,ws-0041,egress,22.15
2025-11,ws-0033,compute,215.76
2026-04,ws-0015,egress,66.82
2026-01,ws-0058,storage,32.54
2026-01,ws-0028,ai_tokens,38.05
2025-01,ws-0133,compute,1057.26
2025-10,ws-0029,ai_tokens,4.99
2024-06,ws-0054,egress,1.91
2026-02,ws-0134,ai_tokens,139.33
2026-06,ws-0033,ai_tokens,110.34
2024-10,ws-0117,storage,46.72
2026-06,ws-0081,egress,2.19
2025-10,ws-0088,egress,123.02
2026-04,ws-0091,egress,10.22
2025-06,ws-0012,storage,52.76
2026-04,ws-0125,compute,324.14
2024-01,ws-0096,storage,48.77
2025-08,ws-0031,storage,56.28
2026-04,ws-0134,ai_tokens,195.26
2025-08,ws-0062,egress,43.93
2024-10,ws-0132,egress,70.77
2026-04,ws-0099,storage,333.70
2024-06,ws-0061,storage,28.65
2025-10,ws-0026,ai_tokens,4.12
2026-05,ws-0031,egress,32.91
2024-09,ws-0085,ai_tokens,2.77
2024-02,ws-0013,storage,9.23
2024-08,ws-0099,storage,292.16
2024-05,ws-0118,compute,306.69
2025-03,ws-0067,egress,11.36
2025-09,ws-0029,storage,10.16
2024-06,ws-0117,compute,135.20
2025-11,ws-0129,ai_tokens,78.06
2024-07,ws-0084,compute,33.52
2025-09,ws-0044,storage,110.73
2025-01,ws-0090,storage,61.13
2024-05,ws-0125,compute,313.76
2024-08,ws-0124,compute,847.76
2024-09,ws-0059,storage,56.51
2026-05,ws-0081,storage,4.55
2026-06,ws-0015,ai_tokens,148.46
2026-04,ws-0039,storage,36.17
2024-10,ws-0086,ai_tokens,2.12
2024-07,ws-0017,compute,687.52
2025-04,ws-0034,ai_tokens,60.02
2025-09,ws-0051,egress,46.56
2025-08,ws-0017,ai_tokens,117.27
2024-11,ws-0061,compute,87.23
2025-01,ws-0067,compute,52.47
2026-01,ws-0071,compute,90.55
2026-01,ws-0061,storage,38.01
2024-12,ws-0096,egress,30.32
2025-12,ws-0048,ai_tokens,2.39
2025-07,ws-0121,ai_tokens,144.80
2024-02,ws-0103,compute,28.24
2024-03,ws-0028,compute,84.51
2025-01,ws-0135,egress,100.01
2024-10,ws-0124,ai_tokens,88.87
2025-08,ws-0029,compute,16.12
2025-09,ws-0134,compute,281.97
2024-06,ws-0131,storage,224.67
2024-10,ws-0049,storage,4.16
2026-03,ws-0001,storage,355.60
2025-10,ws-0047,egress,3.35
2026-04,ws-0068,egress,12.20
2026-05,ws-0060,compute,32.15
2026-04,ws-0068,storage,17.91
2024-06,ws-0123,compute,226.19
2025-02,ws-0112,ai_tokens,73.99
2024-12,ws-0107,egress,8.80
2025-10,ws-0124,ai_tokens,195.14
2026-04,ws-0107,egress,9.25
2026-05,ws-0121,ai_tokens,530.01
2026-05,ws-0102,egress,140.84
2025-09,ws-0006,compute,174.47
2024-10,ws-0090,storage,48.43
2026-05,ws-0068,ai_tokens,14.54
2024-05,ws-0131,compute,757.70
2026-02,ws-0065,egress,32.15
2026-05,ws-0058,storage,34.24
2026-04,ws-0008,ai_tokens,21.45
2025-12,ws-0081,ai_tokens,1.99
2024-06,ws-0066,storage,18.21
2025-10,ws-0039,storage,31.15
2024-03,ws-0038,compute,153.86
2025-05,ws-0049,egress,2.71
2026-03,ws-0004,storage,26.64
2024-12,ws-0073,storage,13.14
2026-03,ws-0084,compute,42.99
2025-10,ws-0030,ai_tokens,11.00
2025-05,ws-0051,egress,52.74
2025-05,ws-0060,compute,43.75
2025-10,ws-0055,egress,32.81
2025-11,ws-0066,storage,16.97
2026-06,ws-0066,ai_tokens,22.02
2025-10,ws-0133,ai_tokens,190.91
2025-04,ws-0047,storage,4.31
2025-02,ws-0107,egress,7.51
2026-05,ws-0018,ai_tokens,74.23
2025-09,ws-0090,egress,36.60
2026-04,ws-0057,ai_tokens,26.27
2025-12,ws-0065,compute,144.73
2024-06,ws-0068,compute,40.85
2024-12,ws-0076,ai_tokens,6.08
2026-02,ws-0117,egress,26.35
2024-12,ws-0080,egress,2.07
2024-06,ws-0053,egress,2.86
2025-09,ws-0053,egress,2.90
2024-12,ws-0029,storage,8.97
2025-11,ws-0135,storage,226.30
2025-12,ws-0080,egress,2.59
2024-10,ws-0068,ai_tokens,4.51
2024-12,ws-0057,storage,28.23
2025-09,ws-0112,compute,684.68
2025-02,ws-0048,compute,13.39
2025-10,ws-0019,compute,274.53
2026-01,ws-0029,egress,4.98
2025-10,ws-0032,compute,12.90
2025-08,ws-0099,ai_tokens,201.72
2024-07,ws-0080,ai_tokens,0.43
2025-11,ws-0030,ai_tokens,10.45
2025-10,ws-0130,compute,306.72
2024-02,ws-0131,storage,229.08
2026-02,ws-0125,egress,72.93
2024-09,ws-0099,egress,169.80
2025-01,ws-0080,compute,10.84
2025-07,ws-0048,ai_tokens,1.46
2026-04,ws-0039,egress,14.38
2024-12,ws-0054,egress,2.48
2025-01,ws-0135,storage,229.78
2025-08,ws-0130,egress,66.89
2024-01,ws-0102,compute,465.96
2026-05,ws-0024,storage,269.26
2024-12,ws-0123,compute,320.90
2024-02,ws-0102,storage,170.59
2026-05,ws-0094,ai_tokens,8.25
2026-06,ws-0060,storage,17.49
2025-06,ws-0030,ai_tokens,9.49
2026-04,ws-0079,storage,11.82
2025-09,ws-0127,storage,252.79
2025-02,ws-0031,compute,141.67
2026-04,ws-0096,ai_tokens,41.44
2026-02,ws-0053,compute,8.92
2025-06,ws-0033,compute,202.40
2025-06,ws-0064,ai_tokens,61.60
2026-05,ws-0122,egress,367.56
2024-02,ws-0035,storage,11.14
2024-09,ws-0079,egress,6.97
2026-05,ws-0132,compute,363.43
2025-10,ws-0130,egress,68.85
2025-02,ws-0026,egress,3.03
2025-03,ws-0005,compute,9.25
2024-03,ws-0133,compute,1033.18
2025-12,ws-0082,ai_tokens,2.97
2024-06,ws-0126,ai_tokens,29.25
2026-04,ws-0098,compute,35.60
2025-11,ws-0123,egress,59.47
2026-04,ws-0026,storage,7.92
2026-03,ws-0121,egress,247.39
2024-06,ws-0096,compute,146.89
2024-04,ws-0032,egress,3.89
2025-04,ws-0070,compute,69.89
2025-07,ws-0094,egress,6.90
2026-02,ws-0029,egress,4.59
2025-03,ws-0130,storage,143.05
2024-04,ws-0094,compute,26.23
2026-05,ws-0080,compute,8.52
2026-02,ws-0120,storage,57.59
2025-05,ws-0062,egress,39.09
2026-06,ws-0019,compute,202.96
2026-06,ws-0073,ai_tokens,11.14
2025-02,ws-0047,storage,4.97
2025-06,ws-0069,egress,32.81
2025-02,ws-0043,egress,124.83
2025-08,ws-0080,egress,2.62
2024-03,ws-0035,storage,16.03
2026-05,ws-0038,storage,79.95
2024-12,ws-0008,compute,36.19
2026-02,ws-0007,compute,1180.64
2024-09,ws-0122,ai_tokens,69.42
2025-05,ws-0130,egress,94.00
2024-03,ws-0076,compute,67.05
2024-11,ws-0072,ai_tokens,19.82
2024-09,ws-0013,compute,24.79
2025-06,ws-0035,storage,20.11
2026-02,ws-0080,storage,3.96
2025-01,ws-0076,ai_tokens,6.53
2025-05,ws-0125,egress,68.71
2024-03,ws-0084,storage,10.81
2026-04,ws-0022,ai_tokens,8.12
2026-05,ws-0010,compute,13.76
2025-05,ws-0102,compute,617.21
2026-03,ws-0111,storage,110.08
2026-04,ws-0126,ai_tokens,343.07
2025-07,ws-0073,storage,12.63
2026-03,ws-0127,storage,204.69
2026-05,ws-0007,egress,290.73
2025-02,ws-0128,ai_tokens,83.59
2025-11,ws-0007,compute,909.80
2026-02,ws-0099,storage,362.52
2025-10,ws-0082,ai_tokens,2.40
2024-09,ws-0066,egress,11.80
2026-06,ws-0018,ai_tokens,102.00
2025-10,ws-0081,storage,4.04
2024-05,ws-0040,compute,19.76
2026-03,ws-0132,ai_tokens,99.79
2024-01,ws-0076,storage,22.22
2024-01,ws-0013,compute,25.04
2025-11,ws-0131,compute,1034.01
2026-03,ws-0046,ai_tokens,47.66
2026-03,ws-0067,storage,22.73
2025-02,ws-0123,storage,131.22
2024-07,ws-0090,egress,28.18
2024-05,ws-0107,compute,29.79
2024-01,ws-0049,storage,4.17
2025-10,ws-0121,storage,436.88
2026-02,ws-0086,ai_tokens,10.67
2025-05,ws-0055,ai_tokens,13.80
2025-10,ws-0088,ai_tokens,120.98
2024-01,ws-0073,compute,27.57
2025-03,ws-0131,ai_tokens,130.57
2024-03,ws-0081,compute,9.44
2026-06,ws-0038,egress,39.41
2025-12,ws-0045,storage,51.52
2025-12,ws-0066,ai_tokens,10.80
2025-07,ws-0059,storage,59.57
2025-05,ws-0064,compute,493.47
2025-01,ws-0117,compute,114.50
2026-02,ws-0135,ai_tokens,114.19
2025-02,ws-0049,compute,13.79
2024-01,ws-0107,egress,7.62
2025-09,ws-0112,storage,405.06
2024-08,ws-0012,compute,124.66
2025-11,ws-0064,egress,122.18
2025-10,ws-0068,storage,19.15
2026-01,ws-0112,ai_tokens,149.89
2025-08,ws-0103,ai_tokens,2.72
2026-04,ws-0095,ai_tokens,58.08
2025-09,ws-0033,ai_tokens,69.69
2024-11,ws-0040,ai_tokens,1.20
2024-11,ws-0068,storage,19.15
2025-05,ws-0106,storage,21.38
2025-11,ws-0128,ai_tokens,449.37
2026-02,ws-0080,ai_tokens,2.94
2025-05,ws-0074,compute,121.65
2025-03,ws-0080,egress,2.45
2024-05,ws-0090,storage,46.83
2025-07,ws-0052,egress,3.88
2024-06,ws-0028,egress,20.04
2024-09,ws-0082,egress,2.03
2025-11,ws-0015,egress,57.46
2025-10,ws-0053,storage,5.27
2024-11,ws-0081,compute,7.57
2026-06,ws-0008,ai_tokens,24.72
2026-01,ws-0001,egress,134.98
2025-12,ws-0062,storage,88.20
2024-05,ws-0075,compute,37.31
2025-09,ws-0108,storage,53.92
2026-05,ws-0056,egress,2.99
2024-12,ws-0131,egress,221.45
2024-07,ws-0134,egress,75.97
2024-06,ws-0034,ai_tokens,23.27
2025-09,ws-0057,ai_tokens,19.30
2024-12,ws-0047,storage,3.80
2026-02,ws-0017,compute,523.27
2026-06,ws-0108,compute,148.81
2026-04,ws-0014,compute,259.57
2025-07,ws-0112,ai_tokens,86.64
2024-06,ws-0132,storage,86.59
2025-08,ws-0008,ai_tokens,9.62
2026-05,ws-0076,storage,29.49
2024-12,ws-0074,compute,90.93
2024-04,ws-0055,compute,143.70
2026-03,ws-0014,egress,71.69
2025-07,ws-0057,egress,17.84
2026-02,ws-0045,egress,25.11
2024-12,ws-0133,egress,183.18
2025-12,ws-0082,storage,3.76
2026-05,ws-0100,egress,7.15
2024-05,ws-0129,storage,98.92
2024-08,ws-0134,egress,92.68
2025-02,ws-0047,compute,12.78
2024-08,ws-0055,compute,129.12
2024-06,ws-0099,egress,171.96
2025-04,ws-0055,compute,138.43
2024-10,ws-0122,ai_tokens,135.60
2026-05,ws-0038,ai_tokens,67.19
2025-02,ws-0135,egress,108.07
2024-07,ws-0118,compute,441.24
2026-02,ws-0058,compute,59.56
2026-02,ws-0075,egress,10.20
2025-03,ws-0048,ai_tokens,2.02
2026-02,ws-0131,ai_tokens,291.13
2026-03,ws-0020,egress,47.07
2025-12,ws-0074,egress,21.18
2025-08,ws-0064,compute,510.84
2025-10,ws-0038,egress,43.96
2025-08,ws-0127,ai_tokens,103.84
2024-12,ws-0034,ai_tokens,39.28
2026-06,ws-0085,egress,9.68
2025-12,ws-0062,ai_tokens,39.68
2025-12,ws-0067,ai_tokens,14.89
2024-12,ws-0112,egress,154.99
2025-10,ws-0007,egress,224.32
2025-09,ws-0103,egress,6.67
2026-02,ws-0090,egress,36.59
2024-11,ws-0035,egress,11.23
2024-02,ws-0066,egress,11.67
2024-11,ws-0047,egress,2.31
2026-04,ws-0051,egress,46.02
2026-06,ws-0011,compute,15.41
2025-10,ws-0030,compute,45.14
2024-12,ws-0076,compute,70.16
2026-06,ws-0007,storage,425.23
2024-08,ws-0026,storage,4.46
2025-03,ws-0002,storage,347.45
2026-05,ws-0011,storage,5.48
2025-03,ws-0107,ai_tokens,4.67
2026-02,ws-0110,storage,12.39
2025-07,ws-0035,egress,11.44
2026-02,ws-0104,ai_tokens,46.21
2025-06,ws-0062,storage,77.65
2026-02,ws-0021,egress,3.72
2026-02,ws-0018,storage,67.87
2025-05,ws-0045,ai_tokens,19.68
2024-11,ws-0129,storage,73.19
2024-05,ws-0124,compute,1068.68
2025-02,ws-0053,storage,4.33
2026-06,ws-0075,storage,22.01
2026-03,ws-0046,compute,114.81
2025-07,ws-0090,ai_tokens,29.07
2025-06,ws-0074,ai_tokens,15.32
2026-01,ws-0121,compute,1450.32
2025-04,ws-0099,ai_tokens,129.64
2025-11,ws-0028,storage,41.22
2024-05,ws-0074,storage,28.95
2026-05,ws-0026,ai_tokens,5.01
2025-09,ws-0105,compute,71.00
2025-04,ws-0120,egress,34.98
2026-06,ws-0104,storage,99.47
2026-06,ws-0087,storage,252.91
2025-05,ws-0067,ai_tokens,7.77
2026-05,ws-0089,storage,4.84
2025-07,ws-0052,ai_tokens,4.24
2025-04,ws-0062,storage,76.55
2025-02,ws-0031,ai_tokens,17.08
2024-09,ws-0094,ai_tokens,1.63
2025-04,ws-0121,compute,1143.24
2026-05,ws-0106,ai_tokens,32.22
2024-11,ws-0107,storage,13.70
2026-04,ws-0132,egress,71.61
2025-07,ws-0125,ai_tokens,48.00
2024-12,ws-0067,ai_tokens,3.47
2024-01,ws-0122,storage,416.81
2025-03,ws-0051,ai_tokens,17.57
2024-07,ws-0121,compute,928.97
2025-10,ws-0117,ai_tokens,18.18
2024-10,ws-0038,storage,71.87
2025-12,ws-0037,compute,189.56
2026-01,ws-0131,ai_tokens,166.63
2026-04,ws-0055,storage,73.87
2024-03,ws-0122,egress,262.05
2025-08,ws-0048,egress,2.70
2024-10,ws-0084,ai_tokens,3.35
2025-01,ws-0053,ai_tokens,0.99
2024-10,ws-0017,storage,191.83
2026-04,ws-0072,egress,50.65
2026-02,ws-0012,egress,42.17
2026-05,ws-0037,egress,50.75
2025-10,ws-0052,ai_tokens,5.90
2026-04,ws-0039,ai_tokens,28.37
2025-10,ws-0102,ai_tokens,172.34
2025-05,ws-0051,ai_tokens,24.18
2025-11,ws-0076,ai_tokens,22.36
2025-01,ws-0018,ai_tokens,9.80
2025-12,ws-0069,compute,196.41
2024-11,ws-0101,egress,19.77
2026-05,ws-0033,ai_tokens,102.04
2024-09,ws-0017,compute,572.08
2026-04,ws-0027,storage,8.82
2025-10,ws-0064,ai_tokens,169.61
2024-07,ws-0072,ai_tokens,10.93
2024-03,ws-0054,compute,11.73
2025-12,ws-0077,storage,328.53
2026-06,ws-0058,compute,76.76
2025-02,ws-0013,compute,26.44
2026-05,ws-0003,storage,61.27
2025-11,ws-0134,ai_tokens,82.89
2024-02,ws-0082,storage,3.05
2025-06,ws-0066,egress,10.93
2026-02,ws-0069,ai_tokens,32.45
2025-03,ws-0033,ai_tokens,32.29
2024-07,ws-0132,egress,58.89
2024-10,ws-0034,storage,149.82
2026-03,ws-0055,storage,77.55
2024-05,ws-0103,egress,5.73
2024-09,ws-0129,compute,236.58
2026-01,ws-0121,egress,254.17
2024-09,ws-0001,ai_tokens,60.49
2024-09,ws-0090,compute,146.73
2026-02,ws-0059,storage,70.01
2024-08,ws-0118,egress,87.41
2026-03,ws-0072,egress,45.96
2024-05,ws-0132,compute,243.17
2025-11,ws-0129,storage,114.67
2024-06,ws-0124,ai_tokens,35.46
2026-05,ws-0010,ai_tokens,7.31
2026-05,ws-0035,compute,42.97
2026-02,ws-0030,storage,24.20
2024-10,ws-0062,storage,65.99
2025-09,ws-0110,storage,14.75
2026-02,ws-0007,storage,417.61
2024-11,ws-0121,storage,379.72
2026-03,ws-0099,ai_tokens,360.49
2026-03,ws-0106,storage,24.65
2024-03,ws-0121,compute,1121.27
2026-01,ws-0044,ai_tokens,109.49
2025-04,ws-0051,ai_tokens,29.32
2024-04,ws-0107,compute,34.72
2024-05,ws-0040,storage,8.11
2024-05,ws-0032,storage,5.27
2025-07,ws-0102,compute,473.64
2025-12,ws-0096,compute,108.36
2025-11,ws-0133,compute,911.49
2026-06,ws-0060,ai_tokens,18.51
2026-05,ws-0013,compute,25.89
2025-07,ws-0072,compute,175.48
2026-01,ws-0018,egress,43.08
2024-09,ws-0094,storage,8.87
2026-02,ws-0084,egress,10.47
2025-02,ws-0031,egress,29.29
2024-05,ws-0079,egress,7.58
2026-01,ws-0108,storage,53.58
2024-03,ws-0049,storage,3.99
2025-10,ws-0060,egress,10.57
2026-04,ws-0052,storage,11.04
2026-02,ws-0039,storage,37.27
2026-05,ws-0055,ai_tokens,37.38
2026-05,ws-0016,egress,5.89
2026-01,ws-0082,egress,2.70
2025-11,ws-0055,ai_tokens,27.28
2026-05,ws-0044,ai_tokens,78.53
2025-09,ws-0057,storage,22.06
2024-09,ws-0118,compute,348.75
2024-07,ws-0079,compute,32.48
2025-09,ws-0002,compute,868.32
2026-03,ws-0021,storage,9.61
2026-06,ws-0005,compute,8.48
2026-05,ws-0108,ai_tokens,58.21
2025-01,ws-0085,compute,44.80
2024-06,ws-0112,compute,821.47
2025-12,ws-0055,compute,132.02
2025-07,ws-0032,compute,18.73
2024-09,ws-0079,ai_tokens,2.22
2025-06,ws-0130,compute,418.24
2025-11,ws-0073,storage,16.39
2024-08,ws-0125,storage,128.42
2025-01,ws-0016,ai_tokens,1.58
2024-10,ws-0096,compute,130.48
2024-04,ws-0040,egress,4.51
2025-01,ws-0026,egress,3.08
2024-02,ws-0102,compute,581.80
2025-08,ws-0084,egress,7.88
2026-03,ws-0078,compute,119.36
2025-10,ws-0032,ai_tokens,2.91
2025-08,ws-0041,egress,24.21
2026-06,ws-0096,ai_tokens,58.08
2025-11,ws-0030,storage,19.05
2026-01,ws-0103,compute,30.54
2025-10,ws-0047,compute,10.67
2024-08,ws-0131,ai_tokens,61.84
2025-09,ws-0049,ai_tokens,3.49
2026-03,ws-0074,compute,98.40
2026-03,ws-0121,ai_tokens,516.82
2026-05,ws-0077,ai_tokens,468.57
2025-01,ws-0043,ai_tokens,42.79
2026-03,ws-0054,storage,5.16
2024-08,ws-0082,storage,4.02
2025-10,ws-0086,compute,45.00
2025-06,ws-0016,egress,6.70
2026-06,ws-0051,storage,104.10
2025-05,ws-0026,egress,3.92
2025-06,ws-0102,ai_tokens,89.34
2026-04,ws-0064,egress,107.90
2025-07,ws-0015,egress,47.30
2026-05,ws-0073,compute,40.11
2025-09,ws-0101,egress,19.28
2024-04,ws-0124,egress,266.61
2025-12,ws-0075,ai_tokens,10.17
2025-06,ws-0073,compute,31.73
2025-07,ws-0068,storage,22.07
2026-05,ws-0041,storage,64.59
2025-02,ws-0053,compute,12.88
2024-08,ws-0035,compute,34.36
2026-04,ws-0094,storage,12.17
2025-03,ws-0117,ai_tokens,15.67
2024-06,ws-0120,compute,135.40
2024-06,ws-0040,egress,4.55
2026-06,ws-0029,compute,20.15
2024-04,ws-0135,storage,214.76
2025-04,ws-0054,storage,3.72
2024-04,ws-0099,egress,208.68
2025-11,ws-0082,compute,8.46
2026-03,ws-0045,storage,55.97
2026-04,ws-0077,compute,931.16
2026-05,ws-0132,ai_tokens,144.18
2025-10,ws-0117,compute,146.62
2024-01,ws-0127,egress,128.24
2024-01,ws-0123,egress,66.83
2026-03,ws-0013,ai_tokens,8.19
2026-03,ws-0031,egress,44.36
2025-08,ws-0028,ai_tokens,18.65
2024-04,ws-0008,compute,43.32
2024-07,ws-0001,egress,187.52
2026-01,ws-0005,compute,9.54
2026-02,ws-0126,compute,845.64
2026-02,ws-0106,compute,55.04
2025-12,ws-0083,compute,16.84
2025-08,ws-0015,storage,112.27
2024-09,ws-0118,ai_tokens,20.75
2024-10,ws-0040,storage,7.10
2026-03,ws-0051,compute,241.06
2025-11,ws-0132,egress,83.78
2025-09,ws-0015,egress,55.59
2025-01,ws-0062,egress,46.08
2024-10,ws-0129,egress,64.23
2024-12,ws-0013,storage,7.73
2024-06,ws-0112,storage,321.37
2026-01,ws-0135,ai_tokens,236.48
2024-06,ws-0059,storage,39.98
2026-01,ws-0106,egress,17.79
2026-04,ws-0066,ai_tokens,18.88
2024-09,ws-0079,storage,9.41
2024-06,ws-0035,ai_tokens,2.87
2026-02,ws-0087,storage,206.49
2024-12,ws-0102,ai_tokens,50.73
2026-02,ws-0104,egress,41.91
2025-04,ws-0073,ai_tokens,5.92
2024-10,ws-0054,egress,2.63
2026-03,ws-0094,egress,6.55
2025-05,ws-0077,compute,925.38
2026-05,ws-0037,compute,179.49
2025-10,ws-0074,compute,106.46
2024-07,ws-0096,compute,113.41
2025-01,ws-0043,egress,127.16
2025-05,ws-0076,ai_tokens,14.28
2025-09,ws-0040,compute,23.87
2025-03,ws-0134,storage,159.31
2025-06,ws-0096,egress,24.74
2025-06,ws-0031,compute,195.73
2026-04,ws-0062,egress,34.35
2026-06,ws-0018,compute,181.96
2025-02,ws-0124,ai_tokens,106.96
2025-11,ws-0107,compute,36.63
2026-01,ws-0068,egress,11.55
2024-06,ws-0126,storage,238.24
2026-02,ws-0066,egress,10.00
2024-09,ws-0033,egress,52.97
2024-05,ws-0090,compute,145.23
2025-01,ws-0040,egress,4.91
2025-09,ws-0030,egress,9.91
2026-02,ws-0077,egress,185.46
2024-04,ws-0034,egress,84.14
2024-10,ws-0126,storage,338.82
2026-03,ws-0134,ai_tokens,83.41
2024-08,ws-0131,storage,312.84
2024-01,ws-0126,compute,923.86
2026-01,ws-0128,storage,617.03
2025-12,ws-0079,ai_tokens,9.65
2026-04,ws-0117,ai_tokens,53.88
2025-10,ws-0125,egress,84.33
2024-07,ws-0086,ai_tokens,2.94
2025-04,ws-0038,compute,145.12
2026-06,ws-0004,ai_tokens,25.93
2025-10,ws-0057,egress,12.84
2025-07,ws-0122,ai_tokens,195.28
2025-05,ws-0015,egress,63.48
2026-04,ws-0012,ai_tokens,35.59
2025-12,ws-0121,egress,274.99
2025-09,ws-0006,storage,93.69
2024-05,ws-0066,storage,12.73
2025-12,ws-0073,compute,33.18
2025-04,ws-0045,compute,149.03
2025-06,ws-0031,ai_tokens,36.02
2024-02,ws-0128,storage,458.02
2024-04,ws-0038,egress,33.39
2024-07,ws-0102,egress,140.06
2025-01,ws-0055,compute,171.80
2025-05,ws-0016,ai_tokens,3.53
2026-03,ws-0060,ai_tokens,19.03
2026-02,ws-0080,compute,11.91
2024-02,ws-0062,storage,70.34
2025-10,ws-0104,compute,223.50
2025-04,ws-0072,egress,43.23
2026-06,ws-0097,compute,193.97
2026-05,ws-0046,egress,23.88
2025-02,ws-0096,storage,51.54
2026-02,ws-0027,egress,5.07
2025-04,ws-0060,ai_tokens,3.49
2026-02,ws-0120,ai_tokens,53.44
2026-04,ws-0017,ai_tokens,255.07
2026-05,ws-0082,storage,5.42
2025-08,ws-0033,egress,45.68
2026-05,ws-0067,egress,9.50
2024-06,ws-0032,egress,3.07
2024-01,ws-0090,storage,43.85
2024-07,ws-0103,egress,6.03
2025-11,ws-0085,egress,9.93
2026-03,ws-0019,ai_tokens,70.62
2025-03,ws-0043,compute,454.49
2025-08,ws-0054,egress,2.67
2025-11,ws-0124,ai_tokens,243.57
2024-09,ws-0075,compute,45.80
2025-07,ws-0129,ai_tokens,37.97
2024-08,ws-0076,egress,11.73
2026-04,ws-0033,egress,47.55
2025-09,ws-0057,egress,14.16
2024-06,ws-0066,compute,40.40
2025-02,ws-0048,egress,3.20
2024-02,ws-0107,egress,6.42
2025-02,ws-0112,compute,763.00
2026-04,ws-0037,ai_tokens,88.43
2024-08,ws-0103,egress,4.71
2025-11,ws-0012,storage,58.10
2025-12,ws-0098,compute,41.98
2024-06,ws-0041,egress,22.61
2026-06,ws-0039,egress,20.29
2026-02,ws-0062,ai_tokens,44.61
2024-05,ws-0043,egress,133.93
2025-12,ws-0039,compute,79.10
2024-02,ws-0134,compute,379.20
2025-03,ws-0018,ai_tokens,24.63
2025-01,ws-0066,egress,8.48
2026-03,ws-0042,ai_tokens,42.57
2024-12,ws-0118,storage,162.69
2025-02,ws-0018,ai_tokens,18.85
2025-04,ws-0035,compute,40.00
2024-10,ws-0031,ai_tokens,9.02
2025-05,ws-0054,compute,12.98
2025-05,ws-0080,egress,1.99
2025-08,ws-0032,ai_tokens,3.55
2024-07,ws-0135,ai_tokens,27.09
2025-12,ws-0044,storage,133.61
2024-03,ws-0059,storage,55.42
2025-01,ws-0061,storage,27.28
2025-10,ws-0134,compute,366.29
2025-05,ws-0076,compute,61.80
2024-11,ws-0008,compute,31.32
2024-09,ws-0067,storage,14.14
2026-01,ws-0032,ai_tokens,6.41
2025-05,ws-0017,ai_tokens,119.75
2026-04,ws-0065,egress,37.36
2026-03,ws-0111,ai_tokens,121.48
2025-01,ws-0085,storage,16.33
2026-04,ws-0003,storage,62.56
2024-11,ws-0069,ai_tokens,15.62
2024-09,ws-0133,storage,267.90
2025-03,ws-0086,egress,8.88
2025-08,ws-0016,compute,26.30
2026-01,ws-0054,storage,5.18
2026-05,ws-0123,ai_tokens,98.09
2025-03,ws-0044,compute,311.11
2025-01,ws-0047,ai_tokens,1.07
2025-07,ws-0082,egress,2.39
2026-04,ws-0043,storage,295.48
2026-05,ws-0035,ai_tokens,23.37
2025-04,ws-0070,ai_tokens,9.48
2025-04,ws-0040,storage,10.24
2024-05,ws-0117,compute,145.74
2026-04,ws-0096,compute,112.72
2025-08,ws-0129,storage,121.24
2024-09,ws-0123,ai_tokens,11.74
2025-01,ws-0132,ai_tokens,33.25
2026-04,ws-0082,storage,5.44
